Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.41000000000000003,15.334047911977958,19.363665869339716,-4.029617957361758,16.528435638189432,273.1891846457705,0.7683703171698612,0.28843349879455804,-0.48835727735118784,0.8535576510384221,0.920572175065613,-0.4724128029571136,3.9054366050697045e-29,1.0,1.0736234813851236e-30,132.34610341358626,"{'sigma': 14.083047343638752, 'lam': -1.0384336242498842}","{'sigma': 2.484156875305954, 'mu': -6.752574528112731e-05, 'w0': 0.546240682554137, 'delta': 0.546041177191559, 'psi': 0.2}",{'sigma': 7.944248732857614},88.23073560905753
0.42000000000000004,42.999208112065375,19.29970961873018,23.699498493335195,16.5116862205551,272.63578184606916,0.7669082104307017,0.28391715201134315,-0.49667580912136494,0.8555382053157783,0.9224319527120693,-0.4719454570100129,4.487677727611984e-29,1.0,1.3213614304705217e-30,129.08425065238617,"{'sigma': 14.141613696106447, 'lam': -1.0452258982115739}","{'sigma': 2.4948959819791208, 'mu': -6.935620594528125e-05, 'w0': 0.5475542173294367, 'delta': 0.5473493038559674, 'psi': 0.2}",{'sigma': 7.946769943008105},86.05616710159082
0.43,16.923510028862946,19.371852365240816,-2.44834233637787,16.527663555852723,273.1636626154623,0.7646010683218567,0.2763304167701076,-0.5096452549141012,0.8531651373415403,0.914229784880648,-0.4879340449297819,3.3868900812332066e-29,1.0,1.0928129847630354e-30,123.78782165505437,"{'sigma': 14.205982086943623, 'lam': -1.0538660518325944}","{'sigma': 2.5029328229696644, 'mu': -2.2243044101477594e-05, 'w0': 0.5494839406684101, 'delta': 0.5494182234140528, 'psi': 0.2}",{'sigma': 7.94573589569212},82.52521443670294
0.44,55.27314708074921,19.391218173469724,35.88192890727949,16.521057120288976,272.945328371851,0.7633744746233162,0.2713888662680092,-0.5193543952835782,0.851995500928767,0.9072656322067416,-0.5099091088095424,1.9475378877264415e-29,1.0,6.931972474604941e-31,84.50170484529303,"{'sigma': 14.26080902495439, 'lam': -1.063034525336735}","{'sigma': 2.503275501244933, 'mu': -2.4028969361822305e-05, 'w0': 0.5511106980021206, 'delta': 0.5510397042170843, 'psi': 0.2}",{'sigma': 7.935571219138253},84.50170484529303
0.45,5.995065912569646,19.333264329099297,-13.33819841652965,16.485226456372533,271.7626913178849,0.7619913301252778,0.2668592673816216,-0.5279125971339166,0.8526822262416812,0.9116892335515137,-0.4989409107967577,1.2393351187895395e-29,1.0,4.816678274398738e-31,87.63844425051967,"{'sigma': 14.312446176948326, 'lam': -1.0707005101058398}","{'sigma': 2.500609673963818, 'mu': -6.166086696790529e-05, 'w0': 0.5526167066219577, 'delta': 0.5524345290899646, 'psi': 0.2}",{'sigma': 7.931093665469212},87.63844425051967
0.46,24.12441084141939,19.462563188429804,4.661847652989586,16.460017138931402,270.93216421391554,0.7595064232807506,0.25792875078356886,-0.5435109553849103,0.8457286673052153,0.8934828093435244,-0.542464845572395,3.013716623941617e-30,1.0,1.3448958036268984e-31,91.87571167009544,"{'sigma': 14.363700817725947, 'lam': -1.0820288031386731}","{'sigma': 2.4864011825746015, 'mu': -2.0625039200306006e-05, 'w0': 0.5548514423317528, 'delta': 0.5547905054860103, 'psi': 0.2}",{'sigma': 7.90932901674281},91.87571167009544
0.47000000000000003,3.8567999704945946,19.44699379246551,-15.590193821970914,16.440561077981645,270.292048558845,0.7590696292476526,0.2549641973286224,-0.5513790277762541,0.845380108111439,0.8881364506783795,-0.5596703815647562,1.1913510841860215e-30,1.0,5.78762045823719e-32,94.2884044104221,"{'sigma': 14.39222606090617, 'lam': -1.0879288850738802}","{'sigma': 2.4761642165545585, 'mu': -3.0095366237992138e-05, 'w0': 0.5561235435544383, 'delta': 0.5560346265505869, 'psi': 0.2}",{'sigma': 7.8990774602648735},94.2884044104221
0.48000000000000004,28.10600789843258,19.458480511982447,8.647527386450133,16.384867523260265,268.4638837547889,0.7568951725164909,0.2483035515911483,-0.5628230152771818,0.8420471678136063,0.8853245252931754,-0.5635221428265764,2.7195369607008027e-31,1.0,1.492434915868706e-32,97.36558800496731,"{'sigma': 14.424833259249581, 'lam': -1.0972121785760822}","{'sigma': 2.4533207708535136, 'mu': -5.860506725663406e-05, 'w0': 0.5579703878806592, 'delta': 0.5577972387337187, 'psi': 0.2}",{'sigma': 7.878513594924355},97.36558800496731
0.49,14.448445801476868,19.524462952747427,-5.076017151270559,16.355456271880897,267.5009498614081,0.7553474720729192,0.2424956705710494,-0.5732311381581244,0.8376711056151798,0.8752412814321094,-0.5869977316671071,7.859076864232199e-32,1.0,4.812912659667944e-33,99.94285471824043,"{'sigma': 14.457081725179629, 'lam': -1.1057461138364468}","{'sigma': 2.429214194894533, 'mu': -6.841841690330419e-05, 'w0': 0.5596005857312251, 'delta': 0.5593984429630929, 'psi': 0.2}",{'sigma': 7.859425665051056},99.94285471824043
0.5,3.900528680257804,19.576764738887906,-15.676236058630103,16.325816526089504,266.53228524353716,0.7539003271030449,0.23655374847668748,-0.5844646380136502,0.8339349459273133,0.8664865100672033,-0.6055635595381224,2.713361628843792e-32,1.0,1.8518995926364823e-33,102.1819328141133,"{'sigma': 14.479917043230104, 'lam': -1.1136932252913136}","{'sigma': 2.4026837058686614, 'mu': -5.930722373403974e-05, 'w0': 0.5611288634288064, 'delta': 0.5609536397548536, 'psi': 0.2}",{'sigma': 7.838091935957617},102.1819328141133
