Variable,Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
Chlorella,0.76,8.182613266887767,29.914814466832233,-21.732201199944466,23.61033559736678,557.4479470202849,0.6845368764099972,0.09682705958462803,-0.8650094948778708,0.7892479447738171,0.22982702633034027,-1.554805811098082,5.538214216579668e-40,1.0,1.4273972529672907e-40,241.86069084442357,"{'sigma': 23.179369321349487, 'lam': -1.3284164618700884}","{'sigma': 3.766534737952198, 'mu': -2.7695183607789886e-05, 'w0': 0.7085722198130665, 'delta': 0.7084903941682796, 'psi': 0.2}",{'sigma': 11.347286341116364},193.4885526755388
Brachionus,0.76,1.8398765304245541,4.587972493698239,-2.748095963273685,2.7133374421861625,7.362200075169346,0.724411106315641,0.0940048062516092,-0.8733599585981295,0.5914000466981612,0.46436942579952084,-1.2424065337196264,4.4376490298532005e-40,1.0,1.0710992627387534e-40,3.2772974164415536,"{'sigma': 2.657353317602262, 'lam': -1.30875760096336}","{'sigma': 0.43839114457773465, 'mu': -2.8497402213556455e-05, 'w0': 0.7085800490609045, 'delta': 0.708495853254735, 'psi': 0.2}",{'sigma': 1.3032456552835585},2.6218379331532424
Chlorella,0.77,2.5633174386228395,29.8889040331588,-27.32558659453596,23.201319303356406,538.3012174162986,0.6784936385696094,0.08211770664862274,-0.8697982694009769,0.7762419173994262,0.2259306128582333,-1.5481892363094207,2.151992793767574e-40,1.0,5.891472262436483e-41,246.27130320310118,"{'sigma': 22.93082110474526, 'lam': -1.3449115463835732}","{'sigma': 3.680240351632672, 'mu': -1.730498007423975e-05, 'w0': 0.7110841980769012, 'delta': 0.7110330703727974, 'psi': 0.2}",{'sigma': 11.14691719321093},197.0170425624809
Brachionus,0.77,4.245154468009696,4.645776477421431,-0.40062200941173476,2.667019952939355,7.112995429376638,0.7221570796814706,0.08483497361391099,-0.8868072401094039,0.5740800182635757,0.43982849729746726,-1.2669381354838274,8.656483820190543e-41,1.0,2.2432174526306296e-41,3.3621879975660294,"{'sigma': 2.6282000929214466, 'lam': -1.3216706976347088}","{'sigma': 0.4299023832870017, 'mu': -3.6838104506831115e-06, 'w0': 0.7111000061779299, 'delta': 0.7110891223300497, 'psi': 0.2}",{'sigma': 1.2812257805665528},2.689750398052823
Chlorella,0.78,2.9366516844474875,29.765938063272795,-26.82928637882531,22.769298809580903,518.4409682799824,0.6734301422747556,0.06762115152407666,-0.8737476702195751,0.7649438457131869,0.22706854625665426,-1.5395328021311918,5.163030938425603e-41,1.0,1.521663311926571e-41,248.7930096333839,"{'sigma': 22.65864933747932, 'lam': -1.3621916818886892}","{'sigma': 3.5770715775566293, 'mu': -5.835922513242053e-06, 'w0': 0.7136081964257867, 'delta': 0.7135909541453478, 'psi': 0.2}",{'sigma': 10.935648812604256},199.03440770670707
Brachionus,0.78,3.7529845421534955,4.70824446397333,-0.9552599218198341,2.6187440171119545,6.857820227159656,0.7192792465925337,0.07438569964321824,-0.8990008440859237,0.5562107725190356,0.4150412892079736,-1.2904224655745768,9.369529879670935e-42,1.0,2.6248772384012066e-42,3.4200490792316662,"{'sigma': 2.594977200480924, 'lam': -1.333986347181304}","{'sigma': 0.4193018433875768, 'mu': -2.6863155595968635e-05, 'w0': 0.7136170496455833, 'delta': 0.7135376822343114, 'psi': 0.2}",{'sigma': 1.2580505125325827},2.7360392633853325
Chlorella,0.79,54.18163278265653,29.643861174054894,24.537771608601634,22.239407425041378,494.59124261698554,0.6665816694440176,0.049628942800796196,-0.87766106342435,0.7502263488151178,0.22581497853426213,-1.5291262682143425,8.666881763233886e-42,1.0,2.8101185070112497e-42,249.85863583481927,"{'sigma': 22.35009128864082, 'lam': -1.3852837252157655}","{'sigma': 3.4353222717989427, 'mu': -1.0749544684607315e-05, 'w0': 0.7166788883713872, 'delta': 0.7166471287543563, 'psi': 0.2}",{'sigma': 10.682259279238265},199.88690866785538
Brachionus,0.79,4.014666029573345,4.781204310092325,-0.7665382805189802,2.5621238838356346,6.564478796120997,0.7161134943720039,0.06151619599831499,-0.9128026049830152,0.5358670602228278,0.38772918277000235,-1.3149045572280234,5.527995823667509e-43,1.0,1.7126653457041228e-43,3.4642688413077445,"{'sigma': 2.555702429011349, 'lam': -1.349972325876421}","{'sigma': 0.40428916975504836, 'mu': -3.315938232262283e-05, 'w0': 0.7167092883773694, 'delta': 0.7166113187131236, 'psi': 0.2}",{'sigma': 1.2302716972373844},2.771415073046195
Chlorella,0.8,4.526788449997764,29.47721577118999,-24.950427321192226,21.701218533162994,470.942885824097,0.660567417547785,0.03344435583141307,-0.8801795713182686,0.7361895565553951,0.22751450229804684,-1.5184064583712378,6.840938786202458e-42,1.0,2.4423594839647678e-42,248.0828061158983,"{'sigma': 21.981242010962475, 'lam': -1.405532252081047}","{'sigma': 3.279119727974561, 'mu': -5.413994218517182e-05, 'w0': 0.7196364223345905, 'delta': 0.7194764654359196, 'psi': 0.2}",{'sigma': 10.419109952308162},198.4662448927186
Brachionus,0.8,3.1001856695547754,4.857292263145445,-1.7571065935906698,2.5048109355981025,6.274077823091843,0.7124633173405552,0.0477565227118048,-0.9253616957452544,0.5156831478922052,0.35817578804914385,-1.3395847390681144,1.490530218294574e-43,1.0,5.093329914147809e-44,3.4668393535713524,"{'sigma': 2.515364096666745, 'lam': -1.3661866595521188}","{'sigma': 0.3875203414246233, 'mu': -1.138179226689573e-05, 'w0': 0.7196509982409011, 'delta': 0.719617370643256, 'psi': 0.2}",{'sigma': 1.2022251921287213},2.7734714828570812
Chlorella,0.81,7.463235210028771,29.25083021508529,-21.78759500505652,21.119078990065198,446.01549738861326,0.6518543715301433,0.012331375256831926,-0.8813255509465117,0.7219951396657677,0.23465629058578255,-1.5052928473125131,4.3808722206730184e-40,1.0,1.7485117021123662e-40,487.79137187360806,"{'sigma': 21.62933412459834, 'lam': -1.4333832454341395}","{'sigma': 3.0841867086220303, 'mu': -0.0006486951509585559, 'w0': 0.7230914284811913, 'delta': 0.7211748533918554, 'psi': 0.2}",{'sigma': 10.13970713047876},195.11654874944324
Brachionus,0.81,2.5348449351274596,4.940702024585017,-2.405857089457557,2.438877869326904,5.948125261492539,0.707790082660465,0.03159941641599973,-0.937709971435519,0.4936347547178202,0.3293306477786548,-1.3612138790428883,5.36759371535638e-42,1.0,2.0495826539796774e-42,6.872787204832935,"{'sigma': 2.471086565269179, 'lam': -1.3869939191129752}","{'sigma': 0.3658095670439514, 'mu': -0.0001192136887964157, 'w0': 0.7231291491057833, 'delta': 0.7227769312945087, 'psi': 0.2}",{'sigma': 1.170367416046194},2.749114881933174
Chlorella,0.8200000000000001,60.90609264873292,29.04000798523699,31.866084663495933,20.477776383758332,419.3393256232105,0.6435470536819817,-0.008520958267812039,-0.881919877443442,0.7051617703921894,0.23849693630230484,-1.4913157423933125,1.535771247183421e-37,1.0,6.788466211044325e-38,471.7716927199881,"{'sigma': 21.228879821554465, 'lam': -1.4624411082290567}","{'sigma': 3.5143724420305027, 'mu': -0.054438713621264734, 'w0': 0.7379878500241048, 'delta': 0.5771482287199616, 'psi': 0.2}",{'sigma': 9.836505483371042},188.70867708799526
Brachionus,0.8200000000000001,2.438125827826151,5.029817610383369,-2.591691782557218,2.3704837336305946,5.619193131407244,0.7031259520143226,0.014337425100937344,-0.9485353357515468,0.4712829965512895,0.2986369530279912,-1.384096556098316,3.577617666807932e-39,1.0,1.508950882665146e-39,6.695736584379174,"{'sigma': 2.4212765856074276, 'lam': -1.4083487848835279}","{'sigma': 0.4108753899682014, 'mu': -0.05149523141243906, 'w0': 0.7367471418017759, 'delta': 0.5846040625775337, 'psi': 0.2}",{'sigma': 1.1362950076275882},2.6782946337516695
Chlorella,0.8300000000000001,6.294861651794383,28.79033144261396,-22.495469790819577,19.7904251792293,391.66092877467304,0.6338680421105763,-0.031620173039993524,-0.8798751207530567,0.6873961121667013,0.2455186704856725,-1.4769497171237203,4.964547650143056e-36,1.0,2.419585563086943e-36,448.0214175131249,"{'sigma': 20.77409550805124, 'lam': -1.4942622485618964}","{'sigma': 3.8343194888526693, 'mu': -0.07838692002742431, 'w0': 0.7657348364484968, 'delta': 0.5341400449160922, 'psi': 0.2}",{'sigma': 9.507975729458064},179.20856700524996
Brachionus,0.8300000000000001,3.3653812249531314,5.130934986953973,-1.7655537620008412,2.292415114588456,5.255167057593604,0.6968996745724764,-0.005575761040946564,-0.9578996075418263,0.4467823001914891,0.26414298638375966,-1.4043339598644766,1.5939881258928448e-37,1.0,7.369335095113494e-38,6.4004486568152075,"{'sigma': 2.3645731509845507, 'lam': -1.4321402498530795}","{'sigma': 0.4544261846604727, 'mu': -0.07744958446933725, 'w0': 0.7648530279695638, 'delta': 0.5360276019524153, 'psi': 0.2}",{'sigma': 1.0986793167945907},2.560179462726083
Chlorella,0.8400000000000001,50.13593891527636,28.53345440423049,21.602484511045873,19.046927704151003,362.78545496715503,0.6217546107881808,-0.05813066672518614,-0.8752115763189997,0.6675363251409754,0.25454493315217513,-1.4620643667535418,6.275225600937032e-36,1.0,3.2864805762066615e-36,414.27036167724316,"{'sigma': 20.25172951095142, 'lam': -1.527925530428783}","{'sigma': 3.7145538362628416, 'mu': -0.07977846413158662, 'w0': 0.8016520950858542, 'delta': 0.5659459752017442, 'psi': 0.2}",{'sigma': 9.150064086190136},165.70814467089727
Brachionus,0.8400000000000001,4.606421802496916,5.234319068579529,-0.6278972660826128,2.2040295301074586,4.857746169585704,0.6899881198603242,-0.028401141236023292,-0.9651039619864067,0.4210690177538425,0.23331224635660375,-1.4203968967975487,1.399814718366125e-37,1.0,6.944637026611304e-38,5.946579048155678,"{'sigma': 2.2982341831609525, 'lam': -1.4582295460387613}","{'sigma': 0.4416154577260496, 'mu': -0.07903500138506647, 'w0': 0.802114690325475, 'delta': 0.5686051371610703, 'psi': 0.2}",{'sigma': 1.0564259532856852},2.3786316192622716
Chlorella,0.85,44.872209870378015,28.212809725055546,16.65940014532247,18.15791716682452,329.7099558372607,0.6118845899103809,-0.08675976548599451,-0.8716584330211671,0.6436080181662203,0.2547232843902462,-1.4491943706572519,8.607660697148109e-38,1.0,4.6818351576562e-38,368.59516938792854,"{'sigma': 19.546137684370205, 'lam': -1.5596307133044087}","{'sigma': 3.06988051225364, 'mu': -0.051300147540706664, 'w0': 0.8349702182243899, 'delta': 0.6834035158827882, 'psi': 0.2}",{'sigma': 8.71792954308787},147.43806775517143
Brachionus,0.85,5.52846405117382,5.348570451201481,0.17989359997233922,2.1053173123087445,4.432360985506916,0.6811375878872767,-0.054852713384500915,-0.9682968020042665,0.39362430877254745,0.2007328749277477,-1.4350540422763887,5.5828393774309885e-40,1.0,2.9081360743083536e-40,5.335069238053228,"{'sigma': 2.2226961815313464, 'lam': -1.4870936643624244}","{'sigma': 0.3610166245444544, 'mu': -0.047689354495099145, 'w0': 0.8362681383722586, 'delta': 0.6953695533947728, 'psi': 0.2}",{'sigma': 1.0099609442447395},2.1340276952212913
Chlorella,0.86,10.018376572477928,27.85241688320093,-17.834040310723005,17.219710671271123,296.5184356022886,0.5981200874578484,-0.11694908622530673,-0.8618203774641073,0.6182439276433962,0.26820903519950173,-1.4260134057004186,9.036609983683191e-41,1.0,5.02584900031108e-41,314.18235691952754,"{'sigma': 18.814486482569823, 'lam': -1.5982025844246825}","{'sigma': 2.570511521126127, 'mu': -5.089918968481655e-05, 'w0': 0.8501465681140832, 'delta': 0.8499961860449816, 'psi': 0.2}",{'sigma': 8.264921531673632},125.67294276781102
Brachionus,0.86,3.392275263306238,5.477674351496377,-2.0853990881901394,1.9972240716374459,3.9889039923280576,0.6711163817134369,-0.08566879628668901,-0.9668431800280318,0.3646109994547093,0.16224573097829484,-1.450608632354018,2.0030609146198308e-44,1.0,1.0719360044333913e-44,4.565565314401114,"{'sigma': 2.1356684362375287, 'lam': -1.5191545814500071}","{'sigma': 0.3097187417528495, 'mu': -3.120793553090806e-05, 'w0': 0.8501254702797476, 'delta': 0.8500332661808889, 'psi': 0.2}",{'sigma': 0.9582088099747326},1.826226125760446
Chlorella,0.87,46.71086676221285,27.496561643318135,19.214305118894718,16.19917069080439,262.41313106981596,0.5846475933725642,-0.1516396666093522,-0.8498444512200675,0.5891401073566146,0.2736297923821496,-1.4148400386524627,5.381983574201747e-40,1.0,3.083055693502556e-40,253.8312093856802,"{'sigma': 17.991286950820705, 'lam': -1.6405739804529988}","{'sigma': 2.526427488888682, 'mu': -6.9386206429378205e-06, 'w0': 0.8563534229074898, 'delta': 0.8563329226964755, 'psi': 0.2}",{'sigma': 7.776009643984699},101.53248375427209
Brachionus,0.87,5.0909335355617005,5.611013539985125,-0.5200800044234244,1.8791826881358673,3.5313275753895446,0.659678737305274,-0.11903651458839434,-0.9588220667110464,0.33490665525668134,0.12561083443524032,-1.461454093864032,1.1831349085535417e-43,1.0,6.521091702920325e-44,3.6966737352985373,"{'sigma': 2.0381633713359544, 'lam': -1.5549659897462762}","{'sigma': 0.3048008283031465, 'mu': -9.682294744184361e-06, 'w0': 0.8563487960687252, 'delta': 0.8563201896503068, 'psi': 0.2}",{'sigma': 0.9019926506818338},1.478669494119415
Chlorella,0.88,10.921472265687289,27.111841123069766,-16.190368857382477,15.08019804011285,227.4123729290234,0.5683660877983852,-0.18918592763671377,-0.8306115509357231,0.5562194408315093,0.2875272114724421,-1.3887198771522988,1.8733173373913275e-38,1.0,1.153997898521092e-38,187.99066868286425,"{'sigma': 17.084905994135887, 'lam': -1.6940814351818585}","{'sigma': 2.3960909357615705, 'mu': -2.27833030435054e-05, 'w0': 0.8638240123888857, 'delta': 0.8637566989350987, 'psi': 0.2}",{'sigma': 7.240146357272958},75.19626747314571
Brachionus,0.88,4.025760889575278,5.7573437647582315,-1.7315828751829532,1.7445735469641273,3.043536860766996,0.644468197677097,-0.16050752845637564,-0.9405812001052946,0.30301450642500066,0.08758245207920691,-1.4694631386931967,5.30611563088093e-42,1.0,3.127418839209407e-42,2.732895184563735,"{'sigma': 1.927345872646368, 'lam': -1.6015898997749956}","{'sigma': 0.288722666626573, 'mu': -2.3703115638706862e-05, 'w0': 0.8638018818812931, 'delta': 0.8637318508337268, 'psi': 0.2}",{'sigma': 0.8379345691945081},1.093158073825494
Chlorella,0.89,16.985258389627734,26.68274884801905,-9.697490458391314,13.770387634416203,189.62357560208267,0.5516108509300488,-0.23319738340304552,-0.8053188911050784,0.5160686716379855,0.2955468446401457,-1.3650806801686401,1.0119743508192376e-39,1.0,7.2275375173234824e-40,112.46768792156662,"{'sigma': 15.947914870334017, 'lam': -1.755683041944243}","{'sigma': 2.140437753591035, 'mu': -3.9956703115739955e-05, 'w0': 0.8725633055800308, 'delta': 0.872445253176324, 'psi': 0.2}",{'sigma': 6.608046229518932},74.97845861437777
Brachionus,0.89,3.9206146850365613,5.9154369737112305,-1.9948222886746692,1.5918725016352444,2.534058061462451,0.6265341839867715,-0.20889119573798814,-0.9085201511118075,0.26910541886015327,0.050359703379377056,-1.4750034537577272,5.137932449410792e-44,1.0,3.501024010464615e-44,1.6269622019263708,"{'sigma': 1.7946822222465835, 'lam': -1.6589539966491724}","{'sigma': 0.257360510374514, 'mu': -2.7730125780056625e-05, 'w0': 0.8725711501997795, 'delta': 0.8724892213180611, 'psi': 0.2}",{'sigma': 0.7639493233262392},1.0846414679509142
Chlorella,0.9,43.51136294843775,26.31673953890633,17.19462340953142,12.445034259538755,154.87887772109332,0.5286347859085879,-0.2829758191039997,-0.7661650588568844,0.47289303247787745,0.31097560808254093,-1.344327631088924,6.069902882060789e-38,1.0,5.187616075047005e-38,206.83732534091996,"{'sigma': 14.794574560452114, 'lam': -1.8321663688542476}","{'sigma': 1.99095411520863, 'mu': -0.038687652434503006, 'w0': 0.8869906424280192, 'delta': 0.7726876592605192, 'psi': 0.2}",{'sigma': 5.967436350895},68.94577511364002
Brachionus,0.9,5.444070159800176,6.077590172747617,-0.6335200129474412,1.4269873292590818,2.0362928378659673,0.6053991744438852,-0.2623380604560635,-0.8590979823170569,0.23479428625338628,0.015671004479327396,-1.4766729580409796,5.65066161868404e-41,1.0,4.597949856824945e-41,2.947487647107159,"{'sigma': 1.6494420107572516, 'lam': -1.728931370108093}","{'sigma': 0.23185378957493286, 'mu': -0.033885662395738425, 'w0': 0.8858553998664198, 'delta': 0.7857399352489443, 'psi': 0.2}",{'sigma': 0.6845874216041375},0.9824958823690536
Chlorella,0.91,13.714130376803642,25.962266413913223,-12.248136037109582,10.997850131797017,120.95270752146767,0.5073334130814113,-0.3348885629341153,-0.7161014570029199,0.4236088671732756,0.3176087105337793,-1.3366096371966845,3.0305323164892774e-36,1.0,2.948809959789757e-36,167.32281019306419,"{'sigma': 13.434094557077602, 'lam': -1.9120750084354985}","{'sigma': 2.148824658992195, 'mu': -0.07889752588835308, 'w0': 0.9614662266275563, 'delta': 0.7283628459341585, 'psi': 0.2}",{'sigma': 5.271281721119582},55.77427006435476
Brachionus,0.91,7.084740936520648,6.242413651698838,0.8423272848218097,1.2505325789174473,1.5638317309339214,0.5807086589904117,-0.3221584954434053,-0.7903406717349323,0.200329589507108,-0.018176328328291285,-1.4781462753992105,5.426864069925358e-38,1.0,5.024167230019835e-38,2.3328227140193456,"{'sigma': 1.4832465522366658, 'lam': -1.805413020711361}","{'sigma': 0.25197758621718536, 'mu': -0.07824008189901832, 'w0': 0.9617741026339119, 'delta': 0.7306131455438518, 'psi': 0.2}",{'sigma': 0.5994497285240565},0.7776075713397823
Chlorella,0.92,39.523854413077984,25.68341807226095,13.840436340817035,9.45841771688012,89.46166570699175,0.48349485257633096,-0.39462376366602236,-0.6443212487482146,0.3682720407107738,0.3220742686452174,-1.3248389152037123,1.1677792736295802e-41,1.0,1.2010734196329438e-41,113.0478239500265,"{'sigma': 11.899805260642113, 'lam': -1.9976711239863525}","{'sigma': 1.4497297696565972, 'mu': -4.402878106901653e-05, 'w0': 1.0091951055746986, 'delta': 1.0090650221836235, 'psi': 0.2}",{'sigma': 4.538034375757863},37.68260798334219
Brachionus,0.92,5.967506084946983,6.404791238871349,-0.43728515392436584,1.0628568465254205,1.1296646762059612,0.5509878000234952,-0.3903094902054661,-0.6927832496615687,0.16594608274091613,-0.044740228058003643,-1.4780889360711633,4.8245291360347125e-45,1.0,4.7071478499916786e-45,1.5268518847204302,"{'sigma': 1.3002111524847684, 'lam': -1.894797023377687}","{'sigma': 0.16843851589126113, 'mu': -3.999243222185811e-05, 'w0': 1.0091849909415853, 'delta': 1.0090668329759445, 'psi': 0.2}",{'sigma': 0.5098677475843109},0.5089506282401437
Chlorella,0.93,36.96749924161087,25.554717423541394,11.412781818069472,8.026016380326418,64.41693893726799,0.4632639489026126,-0.4508144122057643,-0.5626419032243202,0.3140707707449986,0.3112639295814138,-1.337044218356752,5.498717864348315e-40,1.0,6.043967730162495e-40,38.39529436425407,"{'sigma': 10.407286823067198, 'lam': -2.085327293859277}","{'sigma': 1.2942607493805114, 'mu': -2.4741903482228267e-05, 'w0': 1.0211666056387343, 'delta': 1.021093505484052, 'psi': 0.2}",{'sigma': 3.8574152160816038},21.94016820814518
Brachionus,0.93,5.452895962434838,6.541568634151974,-1.088672671717136,0.8893336205614762,0.7909142886609838,0.5211408147505484,-0.4544192114003959,-0.5853809146582283,0.13595085516643765,-0.05882543410321681,-1.4799059656497937,2.070390067518802e-42,1.0,2.150481829763373e-42,0.49869420676066806,"{'sigma': 1.1205213082168475, 'lam': -1.984086902906368}","{'sigma': 0.14749635991728516, 'mu': -2.6155980501263443e-05, 'w0': 1.0211538923061927, 'delta': 1.0210766142494787, 'psi': 0.2}",{'sigma': 0.4267648225552007},0.2849681181489532
Chlorella,0.9400000000000001,25.79220499789062,25.511886275111532,0.2803187227790893,6.563962780607743,43.08560738520374,0.4440841137186047,-0.5097018539234808,-0.4603699684936084,0.2572909151770158,0.2882315328580561,-1.3686133794957573,3.54957096728788e-43,1.0,4.426431743316579e-43,32.84376401986222,"{'sigma': 8.747469664418556, 'lam': -2.172312748420517}","{'sigma': 1.0116906526053575, 'mu': -2.827051362963573e-05, 'w0': 1.0336052912008735, 'delta': 1.033521765738867, 'psi': 0.2}",{'sigma': 3.151846800886313},18.767865154206984
Brachionus,0.9400000000000001,7.5763959034368815,6.6655462555384295,0.910849647898452,0.7151861402555735,0.5114912152136648,0.4898227980689695,-0.5173841659598082,-0.4620912856964366,0.10729608690276862,-0.06767272393679308,-1.4821138937069949,4.564555522192138e-45,1.0,5.453063727818808e-45,0.40720158854087346,"{'sigma': 0.9301778780075881, 'lam': -2.0861355542145916}","{'sigma': 0.11263816826734097, 'mu': -4.394731653190043e-05, 'w0': 1.0336073774532482, 'delta': 1.0334775347498093, 'psi': 0.2}",{'sigma': 0.3429592253682543},0.23268662202335624
Chlorella,0.9500000000000001,25.133682259075275,25.585873053436977,-0.4521907943617016,5.165543409423819,26.68283871464185,0.4288365373510262,-0.5629743613862093,-0.3517562353452987,0.20189113952995608,0.2583217374107822,-1.3856323256806138,4.930077107802018e-38,1.0,6.784484184274405e-38,44.976323548304286,"{'sigma': 7.039040550916738, 'lam': -2.245501840845326}","{'sigma': 1.0196117466365089, 'mu': -0.07662731050772265, 'w0': 1.0758897895058743, 'delta': 0.8494937785831833, 'psi': 0.2}",{'sigma': 2.4769252338422265},12.850378156658358
Brachionus,0.9500000000000001,7.5097839354881,6.765650848691466,0.7441330867966336,0.5530367923099533,0.30584969364848236,0.46104163140097054,-0.5724701679863423,-0.34231772511617165,0.08174177732772571,-0.06617759647909478,-1.4850172719531562,2.2077829992407182e-38,1.0,2.9604983050843243e-38,0.5307340646576252,"{'sigma': 0.7404016974139878, 'lam': -2.182555585381999}","{'sigma': 0.11043334430125729, 'mu': -0.07627359135932443, 'w0': 1.0755539211026353, 'delta': 0.850202976275227, 'psi': 0.2}",{'sigma': 0.26496975295253283},0.15163830418789281
Chlorella,0.9600000000000001,22.97580317419359,25.740238701734945,-2.7644355275413552,3.633074825268324,13.199232685998464,0.41614348337237184,-0.6148200247330569,-0.23516138423895463,0.1411441875583733,0.1993929694658949,-1.4249356541915237,1.5062952232057013e-40,1.0,2.165804390621485e-40,22.090810033292215,"{'sigma': 5.047189018740325, 'lam': -2.30816004165808}","{'sigma': 0.6218411930020309, 'mu': -0.04704994415981245, 'w0': 1.1511257260545464, 'delta': 1.012116284103124, 'psi': 0.2}",{'sigma': 1.7414534104532993},6.311660009512058
Brachionus,0.9600000000000001,7.339560897911071,6.849086705925021,0.49047419198605,0.38242568194091653,0.14624940220797505,0.43397031418235205,-0.6207725744025655,-0.22509034481485152,0.05583594184024401,-0.05271792670304404,-1.4784290881045175,1.2650305169622454e-40,1.0,1.792878582303069e-40,0.24851912469775003,"{'sigma': 0.526351895246081, 'lam': -2.2729361037019347}","{'sigma': 0.0658657858782079, 'mu': -0.04676300942369416, 'w0': 1.1512568801339762, 'delta': 1.0130951891896283, 'psi': 0.2}",{'sigma': 0.18332151450451903},0.0710054641993571
Chlorella,0.97,27.66892518027776,25.958443954314102,1.7104812259636581,1.3992345514961881,1.9578573301007385,0.4076115215959721,-0.6586279484989136,-0.12565666188289618,0.05390291379860203,0.12071392627805186,-1.1046266291512676,9.241573605249464e-46,1.0,1.3310370298519859e-45,3.004822557327254,"{'sigma': 1.9755113785233918, 'lam': -2.3554833653018985}","{'sigma': 0.22316938159353694, 'mu': -2.998717088509295e-05, 'w0': 1.1676092531095759, 'delta': 1.1675206557697728, 'psi': 0.2}",{'sigma': 0.6716614765941589},0.8585207306649292
Brachionus,0.97,6.8353945393693785,6.919238957449648,-0.0838444180802691,0.14546166157701004,0.021159094988744603,0.40849374196250154,-0.6556534349545582,-0.11646740247732339,0.021022758193515702,-0.1006058723078984,-1.0852668109079993,3.738022811510845e-46,1.0,5.380573416896475e-46,0.032300140444905846,"{'sigma': 0.20513438550173543, 'lam': -2.3551673998276956}","{'sigma': 0.023190941943820986, 'mu': -3.616869472655715e-05, 'w0': 1.1677675374624377, 'delta': 1.1676606767602662, 'psi': 0.2}",{'sigma': 0.06976165554767602},0.00922861155568738
Chlorella,0.98,27.07484622070257,26.41373965140562,0.6611065692969511,0.31664136192854625,0.10026175208396461,0.40534064403238657,-0.6416701838050138,-0.11134141433657578,0.011987755356257648,0.04902561978292763,0.05376655426067773,4.063663761709943e-46,1.0,4.7437559834931684e-46,0.1282519921994933,"{'sigma': 0.4457184111980102, 'lam': -2.3455818086367186}","{'sigma': 0.05765693698050134, 'mu': -0.050707758263205394, 'w0': 1.167668007345702, 'delta': 1.0178515239332397, 'psi': 0.2}",{'sigma': 0.15209324491650367},0.036643426342712344
Brachionus,0.98,6.9149750789741375,6.916142879853497,-0.0011678008793598593,0.03429537983582757,0.0011761730780836884,0.3388879049901508,-0.6260353364394476,-0.05927485935740733,0.004958743609860083,-0.023716920013791724,0.1380456814577255,3.3963905700063015e-53,1.0,4.31341814819596e-53,0.001375681417976145,"{'sigma': 0.05072389084159862, 'lam': -2.527424409171548}","{'sigma': 0.006068190769523474, 'mu': -0.05025177011867643, 'w0': 1.1697838169606802, 'delta': 1.0213145542227449, 'psi': 0.2}",{'sigma': 0.016490151481078855},0.0003930518337074697
Chlorella,0.99,27.159455663257383,26.9267309545627,0.23272470869468265,0.22883842443388233,0.05236702449738167,0.4059121266416648,-0.6117054083107106,-0.12137521209516311,0.008498560368261049,0.03533393154435874,0.13095344316729013,1.9961460417525276e-43,1.0,1.7801469204500654e-43,0.057592111660839634,"{'sigma': 0.31874155582283764, 'lam': -2.321213664371957}","{'sigma': 0.052882019202729946, 'mu': -0.09933583941830815, 'w0': 1.1594348258504186, 'delta': 0.8659462819233097, 'psi': 0.2}",{'sigma': 0.10966158402125083},0.01645488904595417
Brachionus,0.99,6.9319148768519545,6.896610639300467,0.035304237551487816,0.02571616802297535,0.0006613212977858998,0.29124505281654417,-0.5878547175394876,-0.022443824057025857,0.003728812110638401,-0.010869234860900337,0.14531731690246355,2.2649051502832113e-47,1.0,2.4287413750662395e-47,0.0006144776018926548,"{'sigma': 0.039447690354901345, 'lam': -2.669154462257747}","{'sigma': 0.005777924916741339, 'mu': -0.10291030024848857, 'w0': 1.1672814897566899, 'delta': 0.8632321722908738, 'psi': 0.2}",{'sigma': 0.01236223917841811},0.00017556502911218698
Chlorella,1.0,27.437802694261272,27.453512789995294,-0.015710095734021934,0.18021540065591685,0.03247759063357263,0.40054381244877274,-0.5849236918539332,-0.1289962209821095,0.006564384532536987,0.040239187826637636,-0.1345439175555649,2.1685435445543474e-42,1.0,1.4063035455987778e-42,0.031249992937210105,"{'sigma': 0.2518466717734308, 'lam': -2.3128552839187}","{'sigma': 0.04873975580269718, 'mu': -0.13586756904917907, 'w0': 1.1494196632525313, 'delta': 0.7479978275821095, 'psi': 0.2}",{'sigma': 0.08695850192267238},0.008928569410631453
Brachionus,1.0,6.83563461106417,6.873929312966154,-0.03829470190198414,0.02135496472278862,0.0004560345183115464,0.2552060571638851,-0.5518663867718688,-0.014895032613124318,0.0031066607130254918,-0.009127946878104882,-0.05579053417435603,4.093428358339429e-40,1.0,3.5065041316341284e-40,0.000348497781075876,"{'sigma': 0.03405161144223663, 'lam': -2.796052651221554}","{'sigma': 0.005669098054675192, 'mu': -0.14724043595633574, 'w0': 1.1658891361349104, 'delta': 0.7308660728672409, 'psi': 0.2}",{'sigma': 0.010329954689872408},9.957079459310736e-05
