Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Lag-6 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.98,1.3537423110351288,1.3206869825702812,0.0330553284648476,0.015832068096427315,0.0002506543802099116,0.40534064403238745,-0.6416701838050132,-0.8982746256204219,0.7025375828458783,0.011987755356257639,0.04902561978291373,0.053766554260695466,4.0636637612671305e-46,1.0,4.74375598279976e-46,0.0003206299804987318,"{'sigma': 0.02228593127240816, 'lam': -2.345583145508958}","{'sigma': 0.0028828476381599355, 'mu': -0.05070780920658735, 'w0': 1.1676679959614193, 'delta': 1.0178513620363216, 'psi': 0.2}",{'sigma': 0.00760466216136996},9.160856585678045e-05
0.99,1.3579727831628692,1.3463365477281326,0.011636235434736575,0.011441921221694172,0.00013091756124345547,0.4059121266416661,-0.6117054083107099,-0.8501763917439887,0.6056322543105906,0.00849856036826108,0.03533393154436774,0.1309534431672803,1.996147029667305e-43,1.0,1.7801469157918006e-43,0.00014398027915210075,"{'sigma': 0.01594775230382695, 'lam': -2.323142447821821}","{'sigma': 0.002644104161517946, 'mu': -0.09933602035441624, 'w0': 1.1594348845965938, 'delta': 0.8659458060922847, 'psi': 0.2}",{'sigma': 0.005483079184146622},4.1137222614885906e-05
1.0,1.3718901347130636,1.3726756394997655,-0.0007855047867018072,0.009010770032795802,8.119397658393085e-05,0.4005438124487752,-0.5849236918539288,-0.7992201803258709,0.515221404340117,0.006564384532536957,0.040239187826624216,-0.13454391755558498,2.1685435061445866e-42,1.0,1.4063035206915127e-42,7.812498234302553e-05,"{'sigma': 0.012592334085636826, 'lam': -2.3128553677940134}","{'sigma': 0.002436998276131641, 'mu': -0.13586841550040996, 'w0': 1.1494193618370494, 'delta': 0.7479950253195948, 'psi': 0.2}",{'sigma': 0.004347925058309463},2.232142352657871e-05
1.01,1.4174902406861711,1.3997359390304345,0.01775430165573666,0.008233255883450334,6.778650244236955e-05,0.40219422478674643,-0.568279710737268,-0.7776376123850414,0.488190221615906,0.005882007101368092,-0.013659605055028848,-0.21257989622678086,2.1812658963740514e-42,1.0,1.2330682184339574e-42,6.118302626806826e-05,"{'sigma': 0.01129462606949246, 'lam': -2.290419573132451}","{'sigma': 0.00225886945993925, 'mu': -0.1439839402806411, 'w0': 1.146427073805015, 'delta': 0.72102535344602, 'psi': 0.2}",{'sigma': 0.003928120246091942},1.7480864648019492e-05
1.02,1.4339152166895677,1.427445317261487,0.006469899428080739,0.007130620082504148,5.084574276101147e-05,0.4221465067645895,-0.4940888590847544,-0.723841571732293,0.3926651376601402,0.004995371835890994,0.01673799138968663,0.12553861516469436,7.859990903117737e-35,1.0,1.7415935333330707e-35,1.757722204167555e-05,"{'sigma': 0.009462303603960968, 'lam': -2.1846058531358006}","{'sigma': 0.0023811675702594126, 'mu': -0.20774710562641396, 'w0': 1.0844107247909895, 'delta': 0.4706202148158942, 'psi': 0.2}",{'sigma': 0.0034044505525149113},1.0044126880957457e-05
1.03,1.4597008866805126,1.455891867657972,0.003809019022540605,0.006354825374775946,4.038380554389624e-05,0.40754462516376483,-0.49388516768726276,-0.6802575760344431,0.31549202120986497,0.00436490220500787,-0.044268394648428466,-0.004623036315510438,3.191443401394668e-31,1.0,5.595545504331916e-32,1.2305294110054636e-05,"{'sigma': 0.008492085153498053, 'lam': -2.2099051435306496}","{'sigma': 0.002235709597367297, 'mu': -0.22990830150635144, 'w0': 1.1258383170090496, 'delta': 0.44657237391160054, 'psi': 0.2}",{'sigma': 0.0030344738671940165},7.031596634316934e-06
1.04,1.4800192346996373,1.4851211079179785,-0.005101873218341213,0.0062501064795894125,3.9063831006205555e-05,0.415401824631821,-0.461022335580092,-0.6602450954730035,0.3038574004804248,0.0042084827923642674,0.018117772392377923,0.06362360500935975,4.2694614941388256e-36,1.0,5.938971444094562e-37,1.2515484833213862e-05,"{'sigma': 0.008303229819718285, 'lam': -2.1687525657822317}","{'sigma': 0.002185564830561093, 'mu': -0.22765044966402814, 'w0': 1.08982943816949, 'delta': 0.41723433666845744, 'psi': 0.2}",{'sigma': 0.003007060797074942},7.151705618979349e-06
1.05,1.5215962800566862,1.5151100321290407,0.0064862479276455165,0.005459891845796935,2.9810418967799863e-05,0.40575018427549314,-0.44013842398384645,-0.5999763124702988,0.21102458258293594,0.0036036275352449884,0.007622961960011006,-0.0970340863670063,4.16990228705894e-31,1.0,2.3845943263453426e-32,5.0147136580936325e-06,"{'sigma': 0.007132714529812567, 'lam': -2.15126795168122}","{'sigma': 0.0021021200906712334, 'mu': -0.27907850482147234, 'w0': 1.080197608822754, 'delta': 0.25565790088816986, 'psi': 0.2}",{'sigma': 0.0026022777778106103},4.2983259926516845e-06
1.06,1.5480688123653088,1.545916889793415,0.002151922571893783,0.005185856163261457,2.6893104146036845e-05,0.41706044177771184,-0.4011165385764145,-0.5793516656620048,0.1727776121189707,0.0033545504011069887,-0.022056990541605478,-0.09373908374821964,5.414143835762753e-28,1.0,2.178720328633644e-29,4.236718063502585e-06,"{'sigma': 0.006747348821215165, 'lam': -2.1057458451998485}","{'sigma': 0.002076411561565461, 'mu': -0.2935901035108561, 'w0': 1.0609523465412807, 'delta': 0.1935380024799811, 'psi': 0.2}",{'sigma': 0.002499184947442633},3.6314726258593585e-06
1.07,1.5755728755292842,1.5776085061276508,-0.0020356305983666445,0.004794249937350317,2.2984832461783516e-05,0.39852007506176873,-0.38659281026798425,-0.5157662095328052,0.12968981736015558,0.0030389352257878264,-0.03985639155880941,-0.06087279557263061,2.5379511198366435e-24,1.0,4.7233180801739643e-26,2.8313202420252626e-06,"{'sigma': 0.006215360510537103, 'lam': -2.1091634946728}","{'sigma': 0.002005917028364168, 'mu': -0.3271715338134793, 'w0': 1.0244593538748459, 'delta': 0.057828401384805384, 'psi': 0.2}",{'sigma': 0.0023044627570802914},2.8313202420252626e-06
1.08,1.6067113547324163,1.6101481091349965,-0.0034367544025801777,0.0046041981980395955,2.119864104683106e-05,0.42641608362842975,-0.33292395856336415,-0.5249673537457545,0.12027212400879479,0.002859487324800064,-0.029379239236743057,-0.10318757570850555,1.5129449029514902e-26,1.0,2.5804061818473685e-28,4.517615821633226e-06,"{'sigma': 0.005753232465053923, 'lam': -2.000375535774869}","{'sigma': 0.001761395251238751, 'mu': -0.283946138027515, 'w0': 0.9633228827640775, 'delta': 0.12440171300888259, 'psi': 0.2}",{'sigma': 0.0022114303600225425},3.0117438810888183e-06
1.09,1.6451375282742158,1.6436240287268897,0.001513499547326047,0.004259227504507993,1.8141018935157385e-05,0.4242250814377619,-0.30152553456071407,-0.4860212341255047,0.10515694628582872,0.0025913637041928314,0.050865267104010674,0.08268422953876556,7.8235933091175635e-25,1.0,5.696255223030002e-27,2.2477267807431946e-06,"{'sigma': 0.005258386969824081, 'lam': -1.988817425807732}","{'sigma': 0.0017234838994690804, 'mu': -0.32003317218821525, 'w0': 0.9614809691448236, 'delta': 0.015940364022782205, 'psi': 0.2}",{'sigma': 0.002033809298283825},2.2477267807431946e-06
1.1,1.6790339785454125,1.6780642760265736,0.0009697025188388775,0.0040311718952794635,1.6250346849291024e-05,0.3828015705403554,-0.3373573759643215,-0.42795992727656995,0.04480986065378245,0.0024022749818989465,-0.0018418261954093024,0.026558552966294734,3.3253600995818175e-22,1.0,1.5705501660997627e-24,1.486388761224591e-06,"{'sigma': 0.005199736769643891, 'lam': -2.0930275535918774}","{'sigma': 0.001738706246112276, 'mu': -0.3558260375996549, 'w0': 1.051290917085342, 'delta': 5.540798930780966e-10, 'psi': 0.2}",{'sigma': 0.0019440597437952224},1.698730012828104e-06
1.11,1.7149201651024075,1.713505341607212,0.0014148234951956162,0.004047949989781749,1.638589911977406e-05,0.4410580626676645,-0.2568603016463179,-0.4404617412388175,0.021864865195323362,0.002362379632157027,-0.03629746943042882,-0.040799668981592395,3.87529288062775e-23,1.0,7.242418409436666e-26,1.9471520413885456e-06,"{'sigma': 0.004841844975837183, 'lam': -1.8769889488097813}","{'sigma': 0.001618493533260823, 'mu': -0.31594923324555135, 'w0': 0.9334745743737627, 'delta': 9.485523477792412e-12, 'psi': 0.2}",{'sigma': 0.0019474294478852299},1.9471520413885456e-06
1.12,1.754608261166544,1.7500147617002397,0.004593499466304163,0.003818210874017111,1.4578734278462513e-05,0.43227109692956,-0.24455621816535458,-0.42324049798869867,0.05620822388240382,0.00218181634568157,0.016945395919825454,-0.04462450329939286,3.474272611591912e-24,1.0,4.4812651989891184e-27,1.663198763124805e-06,"{'sigma': 0.0045871885171122765, 'lam': -1.9021256310497139}","{'sigma': 0.0015306705106929996, 'mu': -0.32299980428365904, 'w0': 0.9543055437580102, 'delta': 2.8133717577816242e-11, 'psi': 0.2}",{'sigma': 0.0018320357888065844},1.663198763124805e-06
1.13,1.7878043444376086,1.787598188235631,0.00020615620197750317,0.003714382643919448,1.379663842545003e-05,0.4432297521667303,-0.19233178992854327,-0.3773856209437412,-0.023055419558115894,0.0020778621695661183,-0.041660504748929204,0.20604677676472144,9.935826042066324e-17,1.0,2.794920817884229e-20,1.3650908213047482e-06,"{'sigma': 0.004295163203458158, 'lam': -1.8058530537291249}","{'sigma': 0.0013743058665669494, 'mu': -0.29712519297857476, 'w0': 0.8778587949371518, 'delta': 3.471380960462511e-10, 'psi': 0.2}",{'sigma': 0.0017796409514989663},1.6381089855656979e-06
1.14,1.824029199610063,1.8263486556710071,-0.0023194560609440806,0.0035687231933969493,1.273578523108932e-05,0.4341264950572971,-0.21128369097533778,-0.37758027659982124,-0.019876495174475005,0.00195402062732774,0.013578506318232032,0.04166140825881514,3.932008792966374e-15,0.999999999999996,1.1268837992518972e-18,1.1724906410644618e-06,"{'sigma': 0.004217493598108408, 'lam': -1.8289163370270471}","{'sigma': 0.0013755743670633702, 'mu': -0.31014433190126667, 'w0': 0.9163239467393516, 'delta': 5.184617180020723e-10, 'psi': 0.2}",{'sigma': 0.001731622939365311},1.406988769277354e-06
1.15,1.8591459845374825,1.8662836878065205,-0.007137703269038065,0.003505444958049397,1.2288144353913939e-05,0.4356294210872761,-0.19789698050439694,-0.35784183342117126,-0.05101329002821579,0.0018783022020228467,-0.10861895052097886,0.024987313341775477,3.24671540880331e-13,0.9999999999996754,4.825416838549411e-17,1.0885287450647362e-06,"{'sigma': 0.004062513361839995, 'lam': -1.806478355134477}","{'sigma': 0.0012768596501209206, 'mu': -0.2947627091843785, 'w0': 0.8708788203800385, 'delta': 3.337607301645562e-09, 'psi': 0.2}",{'sigma': 0.001683450246231873},1.3062344940776834e-06
1.16,1.9036526284943047,1.9074874407537776,-0.0038348122594729084,0.0033916508470618213,1.150329546837517e-05,0.4533633152987084,-0.15721512512227068,-0.37459124381264336,-0.017031359811267827,0.0017780725614358736,-0.03482347902966026,-0.06261585658071438,2.0800895591089216e-15,0.999999999999998,6.28554187441762e-19,1.2724482967145366e-06,"{'sigma': 0.0038657418457235027, 'lam': -1.7595719371240575}","{'sigma': 0.001272257791875342, 'mu': -0.29994117250215435, 'w0': 0.8861786290316321, 'delta': 8.028910869484207e-11, 'psi': 0.2}",{'sigma': 0.0016302111603351676},1.2724482967145366e-06
1.17,1.9524684076583128,1.949995945575025,0.002472462083287663,0.0031911740181525183,1.0183591614131688e-05,0.4597398629606671,-0.10842156394350723,-0.29253044199814743,-0.05830674096927779,0.001636502859504956,0.04625951115924301,0.22378047855780114,1.8313538007698435e-12,0.9999999999981686,6.079277131957047e-18,6.862975791333664e-07,"{'sigma': 0.0034869352038141527, 'lam': -1.6332365056221823}","{'sigma': 0.0011262123765412024, 'mu': -0.2820221870252688, 'w0': 0.8332368409637777, 'delta': 6.252776074688882e-11, 'psi': 0.2}",{'sigma': 0.001549658295722576},1.0980761266133862e-06
1.18,1.9958339155157596,1.9939082345142076,0.0019256810015519932,0.003172292287930154,1.0063438360061129e-05,0.4523501198390356,-0.08757033162085238,-0.2639624303843435,-0.11308925038147156,0.001590992025061885,0.022338429786795316,0.030443483167281987,6.840466019524899e-12,0.9999999999931595,6.116114087572135e-17,8.982293946029175e-07,"{'sigma': 0.003421698568608881, 'lam': -1.634853982256499}","{'sigma': 0.0010526685664360436, 'mu': -0.2637158355687699, 'w0': 0.7791505769319234, 'delta': 1.2005063609876743e-11, 'psi': 0.2}",{'sigma': 0.0015224376074188264},1.077875273523501e-06
1.19,2.0414559209634606,2.0392527721423868,0.0022031488210738637,0.003168860980110496,1.0041679911266854e-05,0.45605341276747857,-0.07368929288807399,-0.25654030295795544,-0.13491539606251016,0.0015539324558749106,-0.07895298354667002,-0.07439871252881775,1.8274627591279106e-10,0.9999999998172526,1.146633099485485e-15,1.1154005500737446e-06,"{'sigma': 0.0033869894629431074, 'lam': -1.5906247174744657}","{'sigma': 0.001028436020043877, 'mu': -0.25294509038834323, 'w0': 0.7473283233058889, 'delta': 4.5382875235588926e-10, 'psi': 0.2}",{'sigma': 0.0015347285192917805},1.1154005500737446e-06
1.2,2.0887204857534334,2.086133140320415,0.0025873454330183066,0.0031552203248458874,9.955415298320587e-06,0.4902785595720285,-0.04904921928287057,-0.25245460065115627,-0.09381674212710833,0.0015124731482259418,0.09537871234827834,0.06308653629921289,0.00303638691819814,0.9969636125029151,5.788869497976716e-10,7.087496435985978e-07,"{'sigma': 0.0031976249692564694, 'lam': -1.509702574928445}","{'sigma': 0.0010913686127371758, 'mu': -0.2921355489321449, 'w0': 0.8631168507898621, 'delta': 3.881472920852502e-11, 'psi': 0.2}",{'sigma': 0.0014964439443525975},9.449995247981305e-07
1.21,2.1284052128654043,2.1346251410984545,-0.006219928233050176,0.0029706415921225316,8.82471146884829e-06,0.4787995338953043,-0.05859581968477145,-0.26883523551569577,-0.08181454710950999,0.0013916454882306616,0.11002254123254139,0.2535353084565639,1.992315763616257e-11,0.9999999999800768,4.274022483675875e-17,5.760619738123539e-07,"{'sigma': 0.0030965802233187756, 'lam': -1.5546307844950884}","{'sigma': 0.0009990300482065617, 'mu': -0.2681813909808841, 'w0': 0.7923440984783163, 'delta': 1.8438439663981399e-09, 'psi': 0.2}",{'sigma': 0.0014225379633162958},9.216991580997664e-07
1.22,2.1803670049840167,2.1847925851231738,-0.004425580139157059,0.0028345776154648965,8.03483025809466e-06,0.4703210019353984,-0.030853810637832855,-0.1977934971078692,-0.13793321065466096,0.0012974127208301533,-0.027733783418979096,0.16430477355756062,5.919120225729028e-06,0.9999940808793633,4.111073608832101e-13,4.984384080720046e-07,"{'sigma': 0.00288124862498139, 'lam': -1.515537528227411}","{'sigma': 0.0008999865101413373, 'mu': -0.25819689908682397, 'w0': 0.7628448343136377, 'delta': 2.998667980591563e-11, 'psi': 0.2}",{'sigma': 0.0013511163989376647},7.975014529152075e-07
1.23,2.2359226900631675,2.2367268302835774,-0.0008041402204099768,0.0028842993283508616,8.319182615525232e-06,0.5140238978845875,0.009884754210671842,-0.23260110704518788,-0.15185205888760386,0.0012895179515238677,-0.056248178021504974,-0.044588735679568274,1.5268687920612607e-08,0.9999999847313077,4.412005242009874e-15,6.074322002272741e-07,"{'sigma': 0.0028176089635234126, 'lam': -1.4100889536441035}","{'sigma': 0.0008948445575673869, 'mu': -0.24031464758332843, 'w0': 0.7100115771291928, 'delta': 7.306355520597663e-11, 'psi': 0.2}",{'sigma': 0.0013771484697874766},9.111483003409111e-07
1.24,2.289695139281278,2.2905436222780375,-0.0008484829967594365,0.002869413093867999,8.23353150326112e-06,0.49399622728915643,-0.021278703522585204,-0.21428219379681682,-0.1180759535499743,0.0012527213663246677,0.00753879057665118,0.1749296504713871,2.49254833044272e-05,0.999975074515518,1.1774418839896823e-12,5.582877769455295e-07,"{'sigma': 0.002889410489455363, 'lam': -1.461986331786825}","{'sigma': 0.0009093420057550983, 'mu': -0.25160400571126185, 'w0': 0.7433660774194996, 'delta': 1.322262299652266e-10, 'psi': 0.2}",{'sigma': 0.0013823775245540024},8.374316654182942e-07
1.25,2.348703505904419,2.3463333383321876,0.0023701675722311855,0.0028579588498729006,8.167928787566833e-06,0.49244885163189595,0.0014918299132268727,-0.20002309865081827,-0.09687325277943432,0.0012180531862852428,0.04107828527134972,0.18583131890190407,7.360290293180877e-07,0.999999263970947,2.37980719559851e-14,5.665384272244018e-07,"{'sigma': 0.002848878978439683, 'lam': -1.431200683930216}","{'sigma': 0.0009245519003413527, 'mu': -0.2550764179584597, 'w0': 0.753625347500228, 'delta': 4.105604745063829e-11, 'psi': 0.2}",{'sigma': 0.0013828247232233323},8.498076408366028e-07
1.26,2.4039934059215318,2.404192378874925,-0.00019897295339310617,0.0027391919840253536,7.503172725348753e-06,0.5116665692592085,0.035596882849245476,-0.18292372424204772,-0.14107648693734437,0.0011393397689127215,-0.0658725871549525,0.22048928225971742,0.023511773987026512,0.9764882251307061,8.822672117156496e-10,6.542141365496535e-07,"{'sigma': 0.0025934749362186765, 'lam': -1.3426740082496569}","{'sigma': 0.0007784813969364812, 'mu': -0.21982244085364466, 'w0': 0.6494671876531083, 'delta': 1.7267702823176023e-09, 'psi': 0.2}",{'sigma': 0.0013127153327881303},8.722855153995381e-07
1.27,2.4594200817517726,2.4642818265636683,-0.0048617448118957185,0.002638486499030475,6.961611005566094e-06,0.5098737171805212,0.05253485062773727,-0.13716082217364303,-0.11406380845466231,0.001070691864810651,-0.043444432194121606,-0.30102313472503706,0.9989016397787527,0.001098360156679358,6.456806042804237e-11,5.693330811844426e-07,"{'sigma': 0.0024425572778005713, 'lam': -1.2968001264163571}","{'sigma': 0.0007512259992725756, 'mu': -0.22613263063028222, 'w0': 0.6681106929298718, 'delta': 8.504530413233624e-11, 'psi': 0.2}",{'sigma': 0.0012678422897305882},7.591107749125903e-07
1.28,2.5286283981471662,2.5266904333421962,0.0019379648049699938,0.0027057708032928803,7.321195639952198e-06,0.5201351004350365,0.05939500672821175,-0.12571636562791752,-0.13550549597562903,0.0010708755091553654,0.010902565355168262,-0.069929083321649,0.5064320487015728,0.4935679511641806,1.3424670662462967e-10,5.214945012754581e-07,"{'sigma': 0.0025080650759808885, 'lam': -1.2902366978438655}","{'sigma': 0.0008202380984840829, 'mu': -0.23948110529584477, 'w0': 0.7075488696175588, 'delta': 1.6138645975161126e-11, 'psi': 0.2}",{'sigma': 0.0013024431158204222},6.953260017006109e-07
1.29,2.5903018559437854,2.591589721832035,-0.0012878658882495841,0.0027611983728033193,7.6242164539716985e-06,0.5511077727267352,0.10517299355076544,-0.08943323697395485,-0.13873803838435186,0.0010654458742092939,-0.017497110309804643,0.023768513264377577,0.9999367096674113,6.329032998740274e-05,2.601362032033363e-12,3.9931906966348426e-07,"{'sigma': 0.0024356914616222736, 'lam': -1.19197953096666}","{'sigma': 0.0007790817992527899, 'mu': -0.2203759242836174, 'w0': 0.6511024581444058, 'delta': 9.312723925347655e-10, 'psi': 0.2}",{'sigma': 0.0013301777004508387},7.986381393269685e-07
1.3,2.6576206782488043,2.6590856559707756,-0.0014649777219712945,0.002562806582373352,6.567977578656181e-06,0.5087996372918469,0.0805505292344297,-0.12351781057626775,-0.12157720430240544,0.0009637923667974131,0.024132127623985578,-0.21143555764371394,0.5877320361430677,0.41226796340156147,4.5537088123482064e-10,5.402199465358629e-07,"{'sigma': 0.00238133930566818, 'lam': -1.3042669327755014}","{'sigma': 0.0007159747590597121, 'mu': -0.2169186531184295, 'w0': 0.6408879248790548, 'delta': 3.38811267930339e-09, 'psi': 0.2}",{'sigma': 0.001232212789470666},7.202932620478173e-07
1.31,2.7291825024341447,2.7293753624628074,-0.00019286002866270024,0.0025319162415713245,6.410599854332661e-06,0.5136440857042103,0.0628056745207206,-0.11427569018743725,-0.10532173892561145,0.0009276541440120565,0.046054771207830046,0.040802773201120454,0.9995784061043722,0.00042159388875689734,6.870856430958385e-12,3.128237350246166e-07,"{'sigma': 0.0023099690970487573, 'lam': -1.2729295298882348}","{'sigma': 0.0007474791796227009, 'mu': -0.23751619979879135, 'w0': 0.7017435416845016, 'delta': 1.3243852681199542e-09, 'psi': 0.2}",{'sigma': 0.0012126434660244439},6.256474700492332e-07
1.32,2.8002193641029254,2.802637993291451,-0.002418629188525756,0.002601442019539623,6.767500581026393e-06,0.5420788478996899,0.12759241977147695,-0.06323777598301043,-0.06666002797446105,0.0009282119606015635,-0.12198252705103735,0.15474640519878538,0.9999973093518123,2.690648053771544e-06,1.337956575460681e-13,3.3089572874852444e-07,"{'sigma': 0.0022472469034875114, 'lam': -1.1618530949916117}","{'sigma': 0.0007725395406799063, 'mu': -0.2374123687034233, 'w0': 0.7014367705690864, 'delta': 2.3091306644573706e-11, 'psi': 0.2}",{'sigma': 0.0012523395908714168},6.617914574970489e-07
1.33,2.881086763783584,2.8790278816074455,0.002058882176138699,0.0025382591978126024,6.442759755280277e-06,0.5430819681530772,0.10294098113039707,-0.08877439104843089,-0.04141828408634023,0.0008816376250411757,0.040230103043980774,-0.0885929723576868,0.9999999999921703,7.829590529117701e-12,2.61890257492954e-16,3.165649227521682e-07,"{'sigma': 0.002160714006187971, 'lam': -1.1327885486176852}","{'sigma': 0.0007490689943894235, 'mu': -0.24234325383749633, 'w0': 0.7160051109679897, 'delta': 2.665663245693395e-10, 'psi': 0.2}",{'sigma': 0.0012220696026206393},6.331298455043364e-07
1.34,2.9611106732009826,2.958783213584468,0.0023274596165148154,0.0024466450891212493,5.986072192121126e-06,0.5329646875828187,0.11243138444770298,-0.0576573864967599,-0.11777546542477742,0.0008269092066277691,0.12087962720264907,0.17643067978685661,0.9999998319459216,1.680539958602824e-07,8.25107687229125e-14,2.8272019194567193e-07,"{'sigma': 0.0021311191827778513, 'lam': -1.1969107599170332}","{'sigma': 0.0006601686039477972, 'mu': -0.21491970237650837, 'w0': 0.6349820066855646, 'delta': 1.3882528460129606e-09, 'psi': 0.2}",{'sigma': 0.001166829134317563},5.654403838913439e-07
1.35,3.0395768684279414,3.042147994724286,-0.0025711262963445947,0.002493859054856068,6.219332985487599e-06,0.5604244865963898,0.17917608245825759,0.011724986747661523,-0.13929721561670239,0.0008197690751760219,0.0012203931116655494,-0.052326643732680464,0.9999999974093647,2.590634305319209e-09,7.887604437283e-16,3.4256723633014613e-07,"{'sigma': 0.0019607339222237384, 'lam': -1.0107529252201966}","{'sigma': 0.0005977668589858265, 'mu': -0.17829263483393953, 'w0': 0.5267670376104249, 'delta': 6.904496974158292e-10, 'psi': 0.2}",{'sigma': 0.0011971238996619467},6.851344726602923e-07
1.36,3.1292689592526703,3.129310267788634,-4.130853596384654e-05,0.0024324348066008814,5.916739088363467e-06,0.5492586346922622,0.15108903595464732,-0.017811607177760393,-0.10755468610899988,0.0007773070123071445,-0.06483595209075813,-0.12744221656713953,0.999998577688277,1.4223114878917796e-06,2.349700736243936e-13,3.183581572765998e-07,"{'sigma': 0.0020487729058765156, 'lam': -1.1154510614028132}","{'sigma': 0.0006010412688279843, 'mu': -0.18475357288986793, 'w0': 0.5458559309250757, 'delta': 7.173750482536434e-11, 'psi': 0.2}",{'sigma': 0.0011714430742913733},6.367163145531996e-07
1.37,3.220941610119341,3.2206037954070745,0.0003378147122665709,0.002326993794271998,5.414900118580389e-06,0.5197777520970773,0.13924113612443698,0.03517876578280283,-0.03845508666336449,0.000722533370963382,-0.040698303539182135,0.20760145471115743,0.9999999999999996,4.78193923233792e-16,6.853901162327014e-18,2.582155747492453e-07,"{'sigma': 0.001899305650556481, 'lam': -1.1003362971150477}","{'sigma': 0.0005246237188603065, 'mu': -0.17893505678835853, 'w0': 0.5286650779463341, 'delta': 1.4712231433122724e-10, 'psi': 0.2}",{'sigma': 0.0011082660210629692},5.164311494984906e-07
1.38,3.3182635386558395,3.3162682096848783,0.0019953289709611077,0.002357829719141186,5.559360984465404e-06,0.543079826515306,0.17205209716848308,0.04716901973845928,-0.02977640778416441,0.0007109888347699689,0.06008615756247635,-0.03674600014264448,0.9999999999999982,1.8656521345526057e-15,4.874559109853761e-18,2.837495556849792e-07,"{'sigma': 0.0018577481777567553, 'lam': -1.0471155418717912}","{'sigma': 0.0005158389524653195, 'mu': -0.17123248747207342, 'w0': 0.5059077749518046, 'delta': 7.237095367429447e-10, 'psi': 0.2}",{'sigma': 0.001115547627932382},5.674991113699584e-07
1.39,3.4174928667991797,3.416677124206986,0.0008157425921937467,0.002392863796550141,5.725797148840354e-06,0.559714983821565,0.16280602881841116,-0.026022018504586193,-0.04300030218614858,0.0007003482188605126,-0.053312861975481664,-0.02247786538042524,0.9999999958640535,4.135932903195449e-09,1.3522067651869828e-14,2.9757103501505403e-07,"{'sigma': 0.0019988871056753304, 'lam': -1.120125093786795}","{'sigma': 0.0006813467104904714, 'mu': -0.23089489986403988, 'w0': 0.6821808559601737, 'delta': 6.1521898686578425e-12, 'psi': 0.2}",{'sigma': 0.0011398513189613488},5.951420700301081e-07
1.4,3.5235391838970216,3.5221256891586687,0.0014134947383528385,0.0023428442157538048,5.48891901929106e-06,0.5753990522362632,0.2385469900842454,0.08122867816879867,-0.03524033966153667,0.000665179088467857,0.026149128338696714,-0.07228953884377858,0.9999999998140023,1.8599736750413088e-10,1.1203907018595526e-16,2.738902496299865e-07,"{'sigma': 0.001781942567852116, 'lam': -1.011855097000124}","{'sigma': 0.0005410351983408113, 'mu': -0.1782115000817257, 'w0': 0.5265273237316541, 'delta': 9.57118828637249e-11, 'psi': 0.2}",{'sigma': 0.0010899508672583714},5.47780499259973e-07
1.41,3.630172042101409,3.633129434064834,-0.002957391963425149,0.002451233936270817,6.0085478103257246e-06,0.5818245547188955,0.21566201681446265,0.04025363384183694,-0.04134493528891567,0.0006746894563271327,-0.0028037364734472985,-0.04284369126317439,0.9999999999907991,9.200931669457654e-12,3.3146090406286873e-17,3.153854356260096e-07,"{'sigma': 0.0018773399141706517, 'lam': -0.9978727613750298}","{'sigma': 0.0005753988454142434, 'mu': -0.17985044758991453, 'w0': 0.5313696083478238, 'delta': 9.946650170178373e-10, 'psi': 0.2}",{'sigma': 0.0011531556585184315},6.307708712520192e-07
1.42,3.750400153278088,3.7500814271196585,0.00031872615842942764,0.0023662830628278157,5.599295533425789e-06,0.5729570051844614,0.22316929801226895,0.10806236090566845,0.00041792763203493677,0.0006309950012514319,0.03545235880734331,0.08089260003188951,1.0,1.3729999520344239e-18,6.685414922904548e-21,2.9618441763380196e-07,"{'sigma': 0.0017504951861584913, 'lam': -0.9543697123338029}","{'sigma': 0.0005306220196810152, 'mu': -0.17720438922232495, 'w0': 0.5235518065502434, 'delta': 1.236943880655872e-10, 'psi': 0.2}",{'sigma': 0.0011160998278536623},5.923688352676039e-07
1.43,3.8341175565235055,3.832724024779729,0.0013935317437763217,0.001573009325575665,2.474358338348008e-06,0.5954136414431347,0.34857851995547506,0.2862936926889654,0.23194803324734817,0.00041041606353106093,-1.2527976001112606,1.7365880098823234,1.0,9.442789540155932e-17,7.564446239578169e-17,7.697959028410079e-08,"{'sigma': 0.0011726792976832785, 'lam': -1.2685881846923426}","{'sigma': 0.00029242204961388296, 'mu': -0.18052746311615842, 'w0': 0.5333698552454754, 'delta': 2.4307666990353027e-11, 'psi': 0.2}",{'sigma': 0.0006304657678338537},1.5395918056820159e-07
1.44,3.8321729548994137,3.8312193414146036,0.0009536134848100453,0.0011072372670801118,1.225974365611035e-06,0.3819014039681399,0.0738930317180415,0.0006964478067185648,-0.016642693091611274,0.0002890039013543973,-0.941655701620851,1.1357136562968664,0.9999999999999847,1.8219145056129947e-15,1.346242376004291e-14,4.150355857324053e-08,"{'sigma': 0.0011468976665945094, 'lam': -1.6504174722725096}","{'sigma': 3.3211598447428186, 'mu': -31.91807707969685, 'w0': 6403.631127826704, 'delta': 6309.328909997486, 'psi': 0.2}",{'sigma': 0.0005186107105451113},8.300711714648106e-08
