Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
36,Brachionus,0,0.06307024537160068,0.08574718752768183,-0.2813852813852814,-0.5478784657631324,-0.8313402427141466,-0.590663477721676,-0.5478784657631324,0.0264859597838604,-0.28098148640269294
37,Chlorella,0,-0.8725307821773408,0.7735849056603775,0.6277056277056278,0.6230844184604484,-0.8736823456462045,0.7989193019753744,0.6230844184604484,0.3074674461865533,0.5608114093365224
37,Brachionus,0,-0.8431216228186732,0.7263708034369741,0.43722943722943725,0.13074674461865535,-0.768269997342546,0.052706174151829224,0.13074674461865535,-0.5275932323500754,0.6340685623173001
38,Chlorella,0,-0.42297812029409165,0.13535299849410934,0.05627705627705628,-0.05031446540880504,-0.4302418283284614,0.30799893701833647,-0.05031446540880504,0.43591106386748174,0.11471343785986358
38,Brachionus,0,-0.23527327486934188,0.1579413588448933,-0.26406926406926406,-0.622907254849854,-0.8380724599167333,-0.6977588803259812,-0.622907254849854,0.3504296217556914,0.6879262999379928
39,Chlorella,0,-0.8782000177163611,0.8500310036318541,0.7575757575757576,0.7039596066967846,-0.6539108867038711,0.8262024980069095,0.7039596066967846,0.562937372663655,0.3190716626804855
39,Brachionus,0,-0.7674727610948712,0.8207104260784837,0.6103896103896104,0.47727876694127036,-0.5298963592878023,0.40526175923465324,0.47727876694127036,-0.33058729736912046,-0.0695367171582957
40,Chlorella,0,-0.7727876694127027,0.6546195411462487,0.6796536796536796,0.286562140136416,-0.9038887412525468,0.6441668881211801,0.286562140136416,-0.09619984055275048,-0.15280361413765614
40,Brachionus,0,-0.6122774382141909,0.4527416068739481,0.08225108225108224,-0.2583045442466118,-0.8743910000885818,-0.3498981309239083,-0.2583045442466118,0.1223314731154221,-0.24829480024802908
41,Chlorella,0,-0.9126583399769689,0.5307821773407743,0.7489177489177489,0.44131455399061037,-0.8885640889361326,0.6822570643989725,0.44131455399061037,0.08840464168659759,0.6153778013995926
41,Brachionus,0,-0.8836035078394899,0.5190007972362477,0.6277056277056278,0.35795907520595277,-0.675524847196386,0.3072017007706618,0.35795907520595277,-0.09097351404021616,0.5147488705819826
42,Chlorella,0,-0.9584551333156172,0.9057489591637878,0.9393939393939393,0.9425989901674197,-0.875365399946851,0.9685534591194971,0.9425989901674197,-0.25865887146780053,-0.9185933209318807
42,Brachionus,0,-0.9590752059526975,0.9000797236247677,0.9047619047619047,0.8492337673841794,-0.8156612631765436,0.7923642483833822,0.8492337673841794,0.4380370271946143,-0.8968021968287715
43,Chlorella,0,-0.7679156701213572,0.5956240588183188,0.5844155844155845,0.60315351226858,-0.7301798210647534,0.7993622110018603,0.60315351226858,0.19461422623793076,-0.3328904243068474
43,Brachionus,0,-0.6329169988484367,0.6042164939321464,0.18614718614718614,0.13216405350341043,-0.8482593675259102,-0.10744972982549385,0.13216405350341043,0.4048188502081673,-0.397289396757906
